OBJECTID,HexID,SamplingResultsCount,SHAPE_Length,SHAPE_Area
1088,1088,5,0.181555880084166,0.00228083289160323
1089,1089,5,0.177636162811611,0.00220231230221402
1090,1090,1,0.178757822278915,0.00222485176411822
1091,1091,2,0.180578880618461,0.00226134693183585
1092,1092,6,0.179419326096935,0.00223808736686991
1093,1093,6,0.178943918112887,0.00222848276191679
1094,1094,10,0.178449749367737,0.00221862438277034
1095,1095,12,0.178478886923722,0.00221915030997803
1096,1096,8,0.177531167535803,0.00220020193179778
1097,1097,4,0.17866857882123,0.00222287601678966
1098,1098,8,0.181526886209239,0.0022802402027943
1099,1099,9,0.180014732871756,0.00225001817543201
1100,1100,9,0.182681303043347,0.00230328545324764
1101,1101,4,0.187909299778867,0.00240675831903597
1102,1102,10,0.181827652375593,0.00228627857148129
1103,1103,4,0.177695079906118,0.00220346565324687
1104,1104,6,0.177841706061914,0.00220637697076709
1105,1105,7,0.179310313411387,0.00223585282353232
1106,1106,6,0.180939820283575,0.00226848680993536
1107,1107,8,0.178911130483191,0.00222793548118332
1108,1108,8,0.178394943223616,0.00221742485844541
1109,1109,1,0.178336607377355,0.00221637982723102
1110,1110,7,0.183186127435752,0.00231328062355949
1111,1111,2,0.182625931138834,0.00230215813463353
1112,1112,4,0.178819119361475,0.00222595809405376
1113,1113,14,0.177850456665274,0.00220656043041662
1114,1114,9,0.181993455056121,0.0022895835554877
1115,1115,60,0.178175858766093,0.00221313635943779
1116,1116,8,0.178319333556608,0.00221600498147841
1117,1117,28,0.178210120263012,0.00221381914401403
1118,1118,7,0.179733870811349,0.00224443606533106
1119,1119,11,0.180294962940086,0.00225552541482479
1120,1120,3,0.177541645905627,0.00220032517589631
1121,1121,4,0.17767523098597,0.0022030995850589
1122,1122,5,0.178815102274349,0.00222585898579482
1123,1123,1,0.180440153963647,0.00225855404364315
1124,1124,6,0.179698079949701,0.00224369488475022
1125,1125,6,0.176990896005815,0.00218904232652858
1126,1126,4,0.177248769552525,0.00219445337754748
1127,1127,10,0.182102970575871,0.00229173016415103
1128,1128,7,0.17901954386589,0.00223001521296177
1129,1129,2,0.178462729620668,0.00221886826687006
1130,1130,8,0.18032118312908,0.00225601769143568
1131,1131,3,0.180129630696007,0.00225235903164547
1132,1132,20,0.178723718730236,0.00222409059398396
1133,1133,4,0.177691348508085,0.00220334511161673
1134,1134,4,0.18029921517787,0.0022557387295355
1135,1135,4,0.177277579428461,0.0021949713144033
1136,1136,16,0.177389779102678,0.00219735298222613
1137,1137,7,0.178521364759837,0.00222011405927011
1138,1138,10,0.1792829480801,0.00223532713061586
1139,1139,4,0.184984510950748,0.00234899412429209
1140,1140,5,0.180178234532046,0.00225331878129288
1141,1141,4,0.178865028110048,0.00222701510401103
1142,1142,5,0.185822335630582,0.00236558787826926
1143,1143,54,0.178037798993293,0.00221037971121034
1144,1144,17,0.176951012488462,0.00218822290372785
1145,1145,10,0.183540447657095,0.00232032153566611
1146,1146,13,0.182423165825965,0.0022981468720303
1147,1147,9,0.177753294918865,0.00220467207937655
1148,1148,13,0.177732392020345,0.00220421301166017
1149,1149,22,0.179335992734968,0.00223646280470392
1150,1150,20,0.178990672449182,0.00222952379481264
1151,1151,14,0.178640795847908,0.00222248186516082
1152,1152,39,0.178504128198296,0.00221970453096653
1153,1153,15,0.178989836641662,0.0022295119565467
1154,1154,3,0.179135000860889,0.00223222308500682
1155,1155,5,0.18140185233184,0.0022777010876447
1156,1156,4,0.178586018464587,0.00222126488504072
1157,1157,4,0.177501660788419,0.00219960567513732
1158,1158,4,0.179261724269523,0.00223492231999597
1159,1159,4,0.178835807671428,0.0022263984391173
1160,1160,5,0.180074045874474,0.00225106853593913
1161,1161,1,0.178717309053508,0.00222399054597115
1162,1162,4,0.179830423124642,0.00224634748568287
1163,1163,4,0.181252855552122,0.00227467583144581
1164,1164,1,0.182335183499063,0.00229639236115449
1165,1165,4,0.177684169357596,0.00220315457246835
1166,1166,16,0.180663406635695,0.00226303580120895
1167,1167,16,0.178756711877736,0.00222478874408802
1168,1168,4,0.185878501994954,0.00236670996456804
1169,1169,4,0.184347498020507,0.00233625592748865
1170,1170,10,0.184228461251329,0.00233393144585456
1171,1171,7,0.177397264662173,0.00219747866384952
1172,1172,1,0.180270200959129,0.00225514301308584
1173,1173,10,0.184125312207695,0.00233180237980512
1174,1174,33,0.177690361008478,0.00220340172139716
1175,1175,5,0.181487779126545,0.00227950001288163
1176,1176,1,0.177483011594739,0.00219902617251342
1177,1177,39,0.179499597933166,0.00223973495520235
1178,1178,10,0.1814332857714,0.00227839358170292
1179,1179,13,0.179381135054664,0.00223736092127569
1180,1180,4,0.184293988482761,0.00233528126325591
1181,1181,4,0.183225793902903,0.00231381691687849
1182,1182,1,0.184981347532384,0.00234872081396722
1183,1183,12,0.17859783100087,0.00222154615152664
1184,1184,11,0.182372298019193,0.00229712070092318
1185,1185,6,0.179096977479025,0.00223154467570601
1186,1186,12,0.177582328183022,0.00220121292790434
1187,1187,4,0.184794260655818,0.00234500496911027
1188,1188,3,0.178572180205127,0.00222105497591393
1189,1189,9,0.179107249276459,0.00223183947667049
1190,1190,1,0.178515830182509,0.00222000328798609
1191,1191,4,0.179330237549292,0.00223634507209092
1192,1192,6,0.177971840816227,0.00220888439378874
1193,1193,8,0.178358388460407,0.002216697417082
1194,1194,2,0.179381879728546,0.00223737119099338
1195,1195,8,0.178688653845955,0.00222331960783309
1196,1196,3,0.178596039383122,0.00222151682490449
1197,1197,1,0.17855829457297,0.00222085649611193
1198,1198,7,0.178988404556013,0.00222943584886002
1199,1199,24,0.177462287276005,0.00219869286486571
1200,1200,4,0.180240439173734,0.00225446497408954
1201,1201,3,0.181605229118055,0.00228174094620812
1202,1202,5,0.180185053844265,0.00225343258923063
1203,1203,4,0.179499501613097,0.00223970653422999
1204,1204,24,0.178443012145946,0.00221836239254202
1205,1205,8,0.180108660000145,0.00225174781097794
1206,1206,9,0.178248794236175,0.00221463798416917
1207,1207,6,0.178373803334803,0.00221713762612061
1208,1208,6,0.177764536195592,0.00220480720463325
1209,1209,3,0.185807137119134,0.00236517093737182
1210,1210,4,0.182199080369024,0.00229366743220056
1211,1211,1,0.178744104426171,0.00222438661988375
1212,1212,4,0.182992237995373,0.00230937885782409
1213,1213,4,0.177197016034139,0.002193308107319
1214,1214,12,0.177881339768218,0.00220719408123017
1215,1215,4,0.178254248414897,0.00221474632393193
1216,1216,5,0.178325965626304,0.00221614855460355
1217,1217,26,0.181541187825162,0.00228050938453196
1218,1218,7,0.177127458675006,0.00219175493842855
1219,1219,8,0.179049128348651,0.0022307018166512
1220,1220,26,0.177553159378932,0.00220063474053854
1221,1221,9,0.178371094731826,0.00221709174925571
1222,1222,19,0.179850013152126,0.00224669104240818
1223,1223,8,0.176801282339717,0.00218503647220042
1224,1224,8,0.179395479853281,0.00223757104915196
1225,1225,5,0.178313846771836,0.00221577134234917
1226,1226,4,0.18564223257356,0.0023619509294999
1227,1227,5,0.179319589918925,0.00223598055514806
1228,1228,38,0.17837281552582,0.00221710222442939
1229,1229,6,0.179578506115237,0.00224131731075388
1230,1230,16,0.179354918926592,0.00223682340996369
1231,1231,22,0.177745015609415,0.00220450010582509
1232,1232,1,0.179421554136034,0.00223815816213096
1233,1233,7,0.178529759088517,0.00222025904259075
1234,1234,4,0.177060670857813,0.00219062129248534
1235,1235,1,0.185744314937306,0.00236405734468794
1236,1236,5,0.180258888089598,0.00225493409589619
1237,1237,4,0.18323177793093,0.00231419218975935
1238,1238,10,0.184221677285553,0.00233372978692346
1239,1239,6,0.180374613917165,0.00225711364260229
1240,1240,4,0.177433472774658,0.00219817479370916
1241,1241,11,0.182227549983912,0.00229420293965804
1242,1242,19,0.178303023502111,0.00221570902648396
1243,1243,18,0.177129189101624,0.00219210423975798
1244,1244,14,0.179178532893747,0.0022331042796152
1245,1245,14,0.183360745682593,0.00231674544675868
1246,1246,5,0.18095195525184,0.00226879783171278
1247,1247,5,0.181582105305804,0.00228122558941816
1248,1248,4,0.179890878119497,0.00224744407216513
1249,1249,3,0.176815621512618,0.00218577586678539
1250,1250,9,0.177280681668234,0.00219515314327339
1251,1251,4,0.185773296322081,0.00236401028340403
1252,1252,3,0.18082852408243,0.00226633211185159
1253,1253,2,0.179045103094098,0.00223047941100305
1254,1254,7,0.181784711209321,0.00228541239765635
1255,1255,10,0.183811564805964,0.00232558512794323
1256,1256,3,0.177102660059531,0.00219153533369877
1257,1257,14,0.179332019942968,0.00223632789245503
1258,1258,2,0.177652149331738,0.00220263384070391
1259,1259,5,0.178835963083498,0.00222640942435643
1260,1260,4,0.182811511545214,0.00230587676810212
1261,1261,3,0.178442670157084,0.00221853392384981
1262,1262,26,0.178082675154924,0.00221128947946313
1263,1263,11,0.180049694099781,0.00225075950909925
1264,1264,5,0.182337511762535,0.00229644103609141
1265,1265,5,0.177286099946029,0.00219521246826966
1266,1266,41,0.179524247765317,0.00224012055581191
1267,1267,12,0.178112596488955,0.00221188210823788
1268,1268,27,0.176842368283676,0.00218588424256588
1269,1269,1,0.183273338616804,0.00231501132910419
1270,1270,8,0.1790865139313,0.00223138948325595
1271,1271,20,0.180470821450422,0.00225897716455152
1272,1272,6,0.177769019100039,0.00220493585300271
1273,1273,25,0.183103027598974,0.00231164141344778
1274,1274,1,0.179365439646292,0.00223692920743286
1275,1275,19,0.178856181243482,0.00222669510618106
1276,1276,19,0.177926608017151,0.00220793975307774
1277,1277,28,0.182546113332308,0.00230058433997292
1278,1278,13,0.177801062634401,0.00220563185333186
1279,1279,8,0.181207840633912,0.00227377032267236
1280,1280,21,0.177133591379776,0.00219190456530439
1281,1281,1,0.178994578923854,0.00222952083503286
1282,1282,13,0.179181381152081,0.0022332963994302
1283,1283,5,0.178698058477036,0.00222352695315265
1284,1284,4,0.182639030164174,0.00230244434682863
1285,1285,4,0.178237446979057,0.00221440305752463
1286,1286,9,0.179530573950655,0.00224014595288098
1287,1287,4,0.181041354385271,0.00227053854803844
1288,1288,10,0.178048029673042,0.00221042136966907
1289,1289,4,0.180052143844174,0.00225075191529996
1290,1290,5,0.179257813804853,0.00223481939219193
1291,1291,24,0.182080010075475,0.00229129564543353
1292,1292,20,0.177237914000648,0.00219426642367467
1293,1293,8,0.179679958837423,0.00224323176263919
1294,1294,4,0.178055547936141,0.00221075206083969
1295,1295,3,0.1801369754677,0.00225250371729927
1296,1296,5,0.182399077669771,0.00229739960053673
1297,1297,10,0.181359787003771,0.00227694316223722
1298,1298,3,0.178405275133054,0.00221768068387836
1299,1299,22,0.177461164409798,0.00219849066172901
1300,1300,6,0.17717612429391,0.0021930086465428
1301,1301,1,0.179217192337579,0.00223399618117156
1302,1302,3,0.179409289658837,0.0022377129747458
1303,1303,8,0.178155682987939,0.00221256156164474
1304,1304,12,0.180897036159187,0.00226761500676208
1305,1305,10,0.177356263472338,0.00219667290246934
1306,1306,4,0.178634723594788,0.00222239153503327
1307,1307,5,0.178721600293541,0.00222396880175429
1308,1308,1,0.178946307951709,0.00222860516161553
1309,1309,18,0.178483102025813,0.00221931032117887
1310,1310,8,0.182380623380851,0.00229729955019525
1311,1311,3,0.177316011085316,0.00219575559199103
1312,1312,5,0.179811204396185,0.00224591869949587
1313,1313,4,0.177979909413905,0.0022090856826634
1314,1314,4,0.176956671430022,0.00218836192162763
1315,1315,4,0.187331222650923,0.00239529592140289
1316,1316,4,0.178869926103276,0.00222711215367478
1317,1317,2,0.179854296033098,0.00224680070803359
1318,1318,5,0.184437308204777,0.00233814303696849
1319,1319,12,0.183572784152549,0.0023209295841472
1320,1320,1,0.178901428675927,0.00222762391017443
1321,1321,8,0.183235558633384,0.00231427735138197
1322,1322,4,0.179367461232663,0.00223703096479729
1323,1323,5,0.186223810337479,0.0023734033353724
1324,1324,28,0.182294364095366,0.0022955815305746
1325,1325,24,0.180721061595683,0.00226398413594113
1326,1326,2,0.177685557238001,0.00220330943256443
1327,1327,11,0.178558743701871,0.0022207734683477
1328,1328,14,0.179820777995281,0.00224606235776395
1329,1329,11,0.178064741152772,0.00221084505994803
1330,1330,4,0.180910630709274,0.00226797349180653
1331,1331,4,0.179618950831495,0.00224184533427266
1332,1332,19,0.178365009266534,0.00221686466295927
1333,1333,17,0.179225218755009,0.00223422082509702
1334,1334,11,0.178673480587474,0.00222306113678957
1335,1335,3,0.18529169652995,0.00235495244087672
1336,1336,20,0.179184551203791,0.00223338267036133
1337,1337,3,0.177608417521571,0.00220175725318692
1338,1338,3,0.178799743079727,0.00222561301257477
1339,1339,4,0.182693801980799,0.00230346245843711
1340,1340,1,0.185871674109894,0.00236656722070991
1341,1341,1,0.179520331885931,0.00224002481704538
1342,1342,5,0.178715937247104,0.00222401988769466
1343,1343,1,0.180286640565737,0.00225541467449828
1344,1344,22,0.179254536408128,0.00223477723649808
1345,1345,5,0.176866716805395,0.00218663991010448
1346,1346,26,0.178821795167284,0.00222614547033796
1347,1347,6,0.178552370795793,0.00222068924080812
1348,1348,17,0.18214292342342,0.00229251978551676
1349,1349,12,0.178525231672674,0.00222013197727164
1350,1350,9,0.179459463184484,0.00223889820929188
1351,1351,14,0.177641540859722,0.00220226752909673
1352,1352,16,0.181027527341414,0.00227014072968681
1353,1353,4,0.185985110448994,0.00236876613098811
1354,1354,3,0.177955626847258,0.00220867943819894
1355,1355,6,0.177723232390334,0.00220395102034619
1356,1356,4,0.178871730812507,0.00222714595089678
1357,1357,4,0.176862815624292,0.0021865409539736
1358,1358,16,0.178778191279281,0.00222512520746918
1359,1359,21,0.177539543637701,0.0022002681399967
1360,1360,24,0.178690091026719,0.00222327138162573
1361,1361,17,0.177199048558998,0.00219351286729681
1362,1362,13,0.184929302458841,0.00234767370607532
1363,1363,20,0.186449381514058,0.00237764646095496
1364,1364,5,0.179163498152635,0.00223293024702972
1365,1365,3,0.185464912088517,0.00235818264791657
1366,1366,6,0.180774529750816,0.00226517723198457
1367,1367,17,0.178088312163779,0.00221124369380633
1368,1368,6,0.177027184880667,0.00219003435351627
1369,1369,24,0.178949222768307,0.00222843767154693
1370,1370,23,0.177910519548201,0.0022077206238736
1371,1371,8,0.178237045646081,0.0022142230474556
1372,1372,4,0.177967172702359,0.00220876927051482
1373,1373,5,0.179756092966923,0.00224486713767236
1374,1374,4,0.184959150967284,0.00234822839312022
1375,1375,44,0.177669824662477,0.00220293924626445
1376,1376,9,0.180177586817538,0.00225331521012394
1377,1377,10,0.177769144212367,0.00220497358283718
1378,1378,8,0.178741428433149,0.00222453018640375
1379,1379,4,0.184970497115684,0.00234848018638705
1380,1380,1,0.182209771953918,0.00229389389897652
1381,1381,20,0.17752697023581,0.00219994475821313
1382,1382,4,0.177467251696516,0.00219863883524442
1383,1383,15,0.182034820232955,0.00229038322345501
1384,1384,5,0.180601566802786,0.00226177792106273
1385,1385,5,0.17758133682123,0.00220114563296976
1386,1386,20,0.177769915994931,0.00220497379475058
1387,1387,14,0.179721916839504,0.00224408282211703
1388,1388,8,0.177875765008945,0.00220713532320071
1389,1389,5,0.178277588100324,0.00221505027204844
1390,1390,5,0.181446974278827,0.00227868654529855
1391,1391,11,0.18220963874811,0.0022938931603614
1392,1392,10,0.177900124358792,0.00220745740632182
1393,1393,2,0.181771460751096,0.00228504747102388
1394,1394,3,0.178094655809182,0.00221149676720975
1395,1395,5,0.177390360623428,0.00219725685295909
1396,1396,4,0.187143525445832,0.00239160097511505
1397,1397,5,0.186588493638088,0.00238039119423768
1398,1398,4,0.176946673680776,0.0021882932974154
1399,1399,4,0.179059589001185,0.00223091913189108
1400,1400,27,0.178930193295445,0.00222816610734013
1401,1401,12,0.177694047331887,0.00220342442190456
1402,1402,3,0.183580327797545,0.00232097536446182
1403,1403,8,0.178033180396696,0.00221027252943729
1404,1404,11,0.177360079493797,0.00219670526570059
1405,1405,4,0.181029305897861,0.00227027304139693
1406,1406,2,0.182725530870267,0.00230416497134066
1407,1407,17,0.179100652453119,0.00223166065966681
1408,1408,6,0.182207973959595,0.00229385996138402
1409,1409,23,0.177688167091794,0.00220336032516295
1410,1410,2,0.178366692178008,0.0022170071860128
1411,1411,14,0.179798127279779,0.00224559639844004
1412,1412,7,0.177164964249835,0.00219268777108801
1413,1413,24,0.179225039707618,0.00223422365574212
1414,1414,19,0.18005742497301,0.00225090677445358
1415,1415,1,0.178157668535681,0.00221279606347398
1416,1416,22,0.181325742170567,0.00227619954354394
1417,1417,4,0.177175766074137,0.00219299109070298
1418,1418,5,0.177268512440835,0.00219491153681576
1419,1419,1,0.179374936485423,0.00223716585604564
1420,1420,13,0.182166786918658,0.00229303975303862
1421,1421,8,0.182767740668989,0.00230500528848835
1422,1422,4,0.178828332586868,0.00222623634943797
1423,1423,14,0.177091249138656,0.00219134009397112
1424,1424,7,0.177351879714852,0.00219647186732214
1425,1425,1,0.185724964333404,0.00236346849959109
1426,1426,4,0.179255278081324,0.0022346373775523
1427,1427,5,0.17772123098819,0.00220402777947292
1428,1428,1,0.180227641691428,0.00225428822150902
1429,1429,4,0.18317133066786,0.00231294717637947
1430,1430,4,0.188083374719709,0.00241021534667105
1431,1431,66,0.179406916534502,0.00223777115157019
1432,1432,20,0.180332866373643,0.00225636202774821
1433,1433,2,0.177467858682186,0.00219891977581723
1434,1434,8,0.178782895071795,0.00222524301271142
1435,1435,15,0.18127263428497,0.00227514619816137
1436,1436,6,0.182767652711369,0.0023048977786812
1437,1437,9,0.182120146072524,0.00229208571374976
1438,1438,14,0.178863341811833,0.00222693248870926
1439,1439,54,0.183531413873766,0.00232011683861146
1440,1440,61,0.178545502537271,0.00222054005239229
1441,1441,3,0.178387422341459,0.00221735853643274
1442,1442,7,0.17754812449734,0.00220029698654271
1443,1443,11,0.177035875538753,0.00218998759761555
1444,1444,1,0.181315915953034,0.00227601766416198
1445,1445,30,0.185867501098742,0.00236647880724886
1446,1446,16,0.178348288175855,0.00221662667025393
1447,1447,23,0.177011673271912,0.00218973617555928
1448,1448,16,0.17972914445369,0.00224434077273747
1449,1449,11,0.17836031154973,0.00221683237978192
1450,1450,5,0.185862819744876,0.00236637896799115
1451,1451,7,0.180921563944419,0.00226815519035921
1452,1452,32,0.183561285616216,0.00232066902024532
1453,1453,24,0.178032313863993,0.00221026267737193
1454,1454,9,0.185651453385995,0.00236221879805971
1455,1455,5,0.177537023037386,0.0022002015259506
1456,1456,31,0.182336580540637,0.00229642197702513
1457,1457,6,0.183696249190286,0.0023233512903731
1458,1458,10,0.177972728884495,0.0022090820613661
1459,1459,25,0.179361405764584,0.00223683053964445
1460,1460,29,0.183071140784024,0.00231103723182443
1461,1461,5,0.184497397543117,0.00233920150114133
1462,1462,9,0.180744391810156,0.00226462487033367
1463,1463,21,0.186007579278952,0.00236924798563507
1464,1464,4,0.178566182363384,0.00222098998189997
1465,1465,4,0.17828517913801,0.00221523984333067
1466,1466,4,0.184405045061736,0.00233752912566572
1467,1467,54,0.177648060184253,0.00220243427519493
1468,1468,4,0.179775886203969,0.00224523807303727
1469,1469,14,0.17781923361969,0.00220599246562349
1470,1470,4,0.182190367221164,0.00229337302465766
1471,1471,4,0.181446999610222,0.00227866200447634
1472,1472,33,0.17876563629974,0.00222493739306192
1473,1473,3,0.177253705702867,0.00219436976306673
1474,1474,10,0.179714838377351,0.00224396988926722
1475,1475,26,0.177306995565926,0.00219568720967754
1476,1476,1,0.178257894712855,0.00221475631819881
1477,1477,5,0.179725466928894,0.00224416992133841
1478,1478,7,0.176848659676424,0.00218618802671824
1479,1479,17,0.17902811873055,0.00223023958679356
1480,1480,24,0.181281966208486,0.00227539291231219
1481,1481,7,0.181826482327477,0.00228624318786544
1482,1482,5,0.183458335594188,0.00231859197574738
1483,1483,3,0.178834989444658,0.00222640207958483
1484,1484,3,0.177700721252239,0.00220360237544081
1485,1485,2,0.178051741755736,0.00221067341699165
1486,1486,11,0.181516331807286,0.00228004876533745
1487,1487,9,0.176944945114096,0.00218807453791447
1488,1488,13,0.178481678946261,0.0022192219314191
1489,1489,10,0.178740489078829,0.00222438534986809
1490,1490,13,0.179777478535236,0.0022452661168294
1491,1491,1,0.182266826522567,0.00229487140086297
1492,1492,24,0.180257051325453,0.00225490867943442
1493,1493,5,0.18094115502676,0.00226850187017063
1494,1494,8,0.177211930666768,0.00219375186685577
1495,1495,4,0.17933839334454,0.00223646656870666
1496,1496,13,0.176908137502287,0.00218764866030724
1497,1497,9,0.177463480173525,0.00219883766040681
1498,1498,6,0.181718066665247,0.00228405396467273
1499,1499,3,0.177679088917429,0.00220317905786472
1500,1500,15,0.180415516756446,0.00225783910979605
1501,1501,4,0.178312277370268,0.00221585171852286
1502,1502,4,0.188016946471851,0.0024088903893246
1503,1503,1,0.181929861245793,0.00228827522458535
1504,1504,4,0.178079156700984,0.00221101788911295
1505,1505,8,0.177809136997809,0.00220577877864302
1506,1506,8,0.178197569178863,0.00221359990097996
1507,1507,4,0.179068548852674,0.00223106651408916
1508,1508,4,0.177819964409234,0.00220581959728163
1509,1509,15,0.178259266174997,0.00221483654576514
1510,1510,3,0.180613019469033,0.00226202376664762
1511,1511,14,0.178369104178354,0.00221705427866738
1512,1512,28,0.177992720444706,0.0022094207419638
1513,1513,6,0.177837171458812,0.00220635957500036
1514,1514,5,0.177578025109732,0.00220105204311975
1515,1515,4,0.177065882274194,0.00219079738301484
1516,1516,4,0.180745012843947,0.00226466732622297
1517,1517,7,0.177237250861921,0.00219428249144787
1518,1518,4,0.178408172670056,0.002217838464923
1519,1519,8,0.185952558296651,0.0023681473455827
1520,1520,5,0.176949280611582,0.00218836253641699
1521,1521,32,0.177731336150124,0.00220421514018908
1522,1522,10,0.179751508588403,0.00224476880626537
1523,1523,16,0.179069157280222,0.00223084629367017
1524,1524,7,0.177278256331393,0.00219510686821769
1525,1525,4,0.17905716920798,0.00223076410017678
1526,1526,9,0.178208610738697,0.00221369674699148
1527,1527,10,0.177537346559452,0.00220032538505853
1528,1528,7,0.18526578225357,0.00235435844571267
1529,1529,4,0.180623185478075,0.00226223048806214
1530,1530,2,0.181354097023097,0.00227663770663435
1531,1531,3,0.181512157207908,0.00227995741588773
1532,1532,14,0.178267976056577,0.0022150086014065
1533,1533,4,0.180902946232932,0.00226776754977912
1534,1534,5,0.178467952280147,0.00221887704383829
1535,1535,3,0.179486686267903,0.00223947986452625
1536,1536,18,0.178291519163917,0.00221546219982676
1537,1537,5,0.18128150055633,0.00227531157336558
1538,1538,4,0.182819815706521,0.00230595715528872
1539,1539,34,0.177233831656986,0.00219421349655526
1540,1540,18,0.185441143767681,0.00235803039801276
1541,1541,21,0.177850583472352,0.00220640524688136
1542,1542,10,0.179066178981759,0.00223104812529816
1543,1543,12,0.178066584762091,0.00221097089080593
1544,1544,4,0.185064042264631,0.00235034006322879
1545,1545,21,0.180097764055306,0.00225170680563245
1546,1546,16,0.179417715198984,0.00223804398079983
1547,1547,6,0.176919761345359,0.0021878475730194
1548,1548,8,0.179664126625455,0.00224293325177747
1549,1549,13,0.178103821592321,0.00221163970056489
1550,1550,5,0.178773929297646,0.00222502046709517
1551,1551,19,0.184381158845378,0.00233689639472907
1552,1552,6,0.182252451292106,0.00229474549013261
1553,1553,8,0.178215243006402,0.00221396291140984
1554,1554,7,0.178468564176681,0.00221904821495712
1555,1555,4,0.179741314604691,0.00224429899393774
1556,1556,3,0.18245100687813,0.00229867168118435
1557,1557,24,0.178797680598151,0.0022254096805586
1558,1558,8,0.179379093324789,0.00223727406686968
1559,1559,3,0.179163044321731,0.00223298269583546
1560,1560,6,0.182921462602211,0.00230801510203421
1561,1561,8,0.185083291563176,0.00235091694831743
1562,1562,7,0.177837590784088,0.00220626563472036
1563,1563,8,0.178643027702157,0.0022225350941907
1564,1564,24,0.183665894062703,0.00232278943741908
1565,1565,5,0.18191214982431,0.00228796377049519
1566,1566,8,0.178674296650264,0.00222318598398392
1567,1567,3,0.176883366972487,0.00218672980314238
1568,1568,9,0.182038050842342,0.00229046162654145
1569,1569,30,0.176888112516552,0.00218699814108295
1570,1570,5,0.178552264450967,0.00222073429443555
1571,1571,2,0.180378927855377,0.0022573207984889
1572,1572,3,0.182074871643007,0.00229110499645775
1573,1573,2,0.178032977993383,0.0022102763202497
1574,1574,10,0.177093929631678,0.00219126949889862
1575,1575,1,0.17913969306927,0.00223240776158388
1576,1576,15,0.179177219442168,0.00223322952966889
1577,1577,16,0.178904836495318,0.00222776915349709
1578,1578,8,0.179179947809453,0.00223333348090365
1579,1579,3,0.178471736273661,0.00221899546573935
1580,1580,5,0.17953986150849,0.00224053494165078
1581,1581,7,0.178515885161974,0.00221988727760285
1582,1582,44,0.182739394725177,0.002304374685316
1583,1583,7,0.178785427261661,0.002225305314916
1584,1584,26,0.179301749576513,0.00223573155958619
1585,1585,33,0.177080200575919,0.00219111538631861
1586,1586,6,0.177219010911279,0.00219367977051839
1587,1587,7,0.180162484649582,0.00225285345757875
1588,1588,4,0.185105316745553,0.00235114787986777
1589,1589,8,0.177657739316435,0.0022027175005094
1590,1590,16,0.177623494549438,0.00220181960771062
1591,1591,4,0.177443145426894,0.00219820989161437
1592,1592,26,0.178738705713644,0.00222441793202171
1593,1593,13,0.180017471343256,0.00225009803684757
1594,1594,22,0.178913095874654,0.00222796566473545
1595,1595,4,0.18245873273336,0.00229873940780331
1596,1596,10,0.179146993754062,0.00223265016986259
1597,1597,7,0.178670535006433,0.00222300092119875
1598,1598,8,0.177954082966155,0.00220863564088978
1599,1599,7,0.179729429056778,0.00224403404662767
1600,1600,4,0.186129754436073,0.00237148206304253
1601,1601,3,0.178080602905697,0.00221119201471958
1602,1602,9,0.177759454226215,0.00220467357963668
1603,1603,43,0.179087144904853,0.00223132423468786
1604,1604,8,0.184186198571313,0.00233309876661766
1605,1605,9,0.179036847463721,0.00223037434296362
1606,1606,4,0.184542384975596,0.00234025477441997
1607,1607,14,0.180704734415531,0.00226386121129958
1608,1608,1,0.18301614491814,0.0023099160699455
1609,1609,4,0.17889493726638,0.00222760983952502
1610,1610,2,0.183851902574625,0.00232637224052876
